Timestamp, Scenario Name, Participant Number, Number of Targets, Number of Active Units, Number of In-Active Units, Score, Resource Pool,  , Blue Group Center X, Blue Group Center Y, Blue Group Proximity Min, Blue Group Proximity Max, Blue Group Search Radius, Blue Group Mode, Blue Group Number of Active Units, Blue Group Number of In-Active Units, Blue Group Unit Names,  , Target ID: T1 Priority, Target ID: T1 True Identity, Target ID: T1 Mark Status, Target ID: T1 Marked Identity, Target ID: T1 Score Generated, Target ID: T1 Location X, Target ID: T1 Location Y, Target ID: T1 Detection, Target ID: T1 Interception, Target ID: Mars Rover Priority, Target ID: Mars Rover True Identity, Target ID: Mars Rover Mark Status, Target ID: Mars Rover Marked Identity, Target ID: Mars Rover Score Generated, Target ID: Mars Rover Location X, Target ID: Mars Rover Location Y, Target ID: Mars Rover Detection, Target ID: Mars Rover Interception,  , Unit ID: 1 Group, Unit ID: 1 Location X, Unit ID: 1 Location Y, Unit ID: 1 Launch Status, Unit ID: 1 Detection Radius, Unit ID: 1 Target Detection Status, Unit ID: 1 Speed, Unit ID: 1 Price, Unit ID: 2 Group, Unit ID: 2 Location X, Unit ID: 2 Location Y, Unit ID: 2 Launch Status, Unit ID: 2 Detection Radius, Unit ID: 2 Target Detection Status, Unit ID: 2 Speed, Unit ID: 2 Price, Unit ID: 3 Group, Unit ID: 3 Location X, Unit ID: 3 Location Y, Unit ID: 3 Launch Status, Unit ID: 3 Detection Radius, Unit ID: 3 Target Detection Status, Unit ID: 3 Speed, Unit ID: 3 Price, Unit ID: 4 Group, Unit ID: 4 Location X, Unit ID: 4 Location Y, Unit ID: 4 Launch Status, Unit ID: 4 Detection Radius, Unit ID: 4 Target Detection Status, Unit ID: 4 Speed, Unit ID: 4 Price, Unit ID: 5 Group, Unit ID: 5 Location X, Unit ID: 5 Location Y, Unit ID: 5 Launch Status, Unit ID: 5 Detection Radius, Unit ID: 5 Target Detection Status, Unit ID: 5 Speed, Unit ID: 5 Price, Mouse Position X, Mouse Position Y, Launch Button, Briefing Button, Briefing Close Button, Status Button, Status Close Button, Overlay Button, View Target Button, Target Detection Submit Button,  Target Detection Detection Close Button, Red Unit to Blue Unit Switch Button, Blue Unit to Red Unit Switch Button, Blue Group Auto Mode Button, Blue Group Button, Blue Group Seek Button, Blue Group Track Button, Red Group Auto Mode, Red Group Button, Red Group Seek Button, Red Group Track Button
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 410,410, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 652,182, Undetected, Unintercepted, , Blue, 437, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 588, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 411,411, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 651,182, Undetected, Unintercepted, , Blue, 437, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 588, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 457,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 411,411, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 651,182, Undetected, Unintercepted, , Blue, 437, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 457,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 411,411, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 650,182, Undetected, Unintercepted, , Blue, 437, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 591, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 457,599, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 411,411, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 650,182, Undetected, Unintercepted, , Blue, 438, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 413,413, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 649,182, Undetected, Unintercepted, , Blue, 438, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 413,413, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 649,182, Undetected, Unintercepted, , Blue, 438, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 455,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 414,414, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 649,183, Undetected, Unintercepted, , Blue, 437, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 455,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 414,414, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 649,183, Undetected, Unintercepted, , Blue, 437, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:49, Demo3, 1, 2, 2, 8, 0,  $20,  , 457,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 415,415, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 647,182, Undetected, Unintercepted, , Blue, 440, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 457,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 415,415, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 647,182, Undetected, Unintercepted, , Blue, 440, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 474, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 454,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 416,415, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 646,182, Undetected, Unintercepted, , Blue, 437, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 472, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 454,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 417,416, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 645,182, Undetected, Unintercepted, , Blue, 437, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 472, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 698, 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 417,416, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 645,182, Undetected, Unintercepted, , Blue, 440, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 472, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 720, 511, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 456,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 418,417, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 644,182, Undetected, Unintercepted, , Blue, 440, 602, ACTIVE, 20.0, N/A, 2,$5, Blue, 472, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 961, 762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 418,417, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 644,182, Undetected, Unintercepted, , Blue, 443, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 932, 816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,598, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 419,418, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 643,182, Undetected, Unintercepted, , Blue, 443, 603, ACTIVE, 20.0, N/A, 2,$5, Blue, 475, 593, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 901, 864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 460,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 419,418, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 643,182, Undetected, Unintercepted, , Blue, 443, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 477, 596, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 899, 904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:50, Demo3, 1, 2, 2, 8, 0,  $20,  , 461,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 420,419, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 642,182, Undetected, Unintercepted, , Blue, 444, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 912, 920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 461,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 420,419, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 642,182, Undetected, Unintercepted, , Blue, 444, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 914, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 460,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 421,420, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 641,182, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 920, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 460,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 421,420, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 641,182, Undetected, Unintercepted, , Blue, 442, 604, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 922, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 422,421, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 640,182, Undetected, Unintercepted, , Blue, 440, 605, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 937, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 422,421, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 640,182, Undetected, Unintercepted, , Blue, 440, 605, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 945, 902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 423,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 639,182, Undetected, Unintercepted, , Blue, 440, 605, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 949, 887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 423,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 639,183, Undetected, Unintercepted, , Blue, 440, 605, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 958, 883, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 458,603, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 423,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 639,183, Undetected, Unintercepted, , Blue, 437, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 972, 914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:51, Demo3, 1, 2, 2, 8, 0,  $20,  , 458,603, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 423,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 639,184, Undetected, Unintercepted, , Blue, 437, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 970, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:52, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,603, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 423,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 639,184, Undetected, Unintercepted, , Blue, 440, 608, ACTIVE, 20.0, N/A, 2,$5, Blue, 479, 598, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 970, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:52, Demo3, 1, 2, 2, 8, 0,  $20,  , 460,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,423, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 638,184, Undetected, Unintercepted, , Blue, 440, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 481, 596, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 984, 919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:52, Demo3, 1, 2, 2, 8, 0,  $20,  , 460,601, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,423, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 638,184, Undetected, Unintercepted, , Blue, 440, 606, ACTIVE, 20.0, N/A, 2,$5, Blue, 481, 596, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 976, 921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:52, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,602, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,423, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 638,185, Undetected, Unintercepted, , Blue, 441, 609, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 596, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 925, 925, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
11:53:52, Demo3, 1, 2, 2, 8, 0,  $20,  , 459,602, 28.00, 100.00, 100.00, Not Tracking, 2, 3, 1  2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,423, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 638,185, Undetected, Unintercepted, , Blue, 441, 609, ACTIVE, 20.0, N/A, 2,$5, Blue, 478, 596, ACTIVE, 20.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 50.0, N/A, 2,$10, Blue, 450, 590, INACTIVE, 75.0, N/A, 2,$15, Blue, 750, 270, INACTIVE, 100.0, N/A, 2,$20, 892, 919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
