Timestamp, Scenario Name, Participant Number, Number of Targets, Number of Active Units, Number of In-Active Units, Score, Resource Pool,  , Blue Group Center X, Blue Group Center Y, Blue Group Proximity Min, Blue Group Proximity Max, Blue Group Search Radius, Blue Group Mode, Blue Group Number of Active Units, Blue Group Number of In-Active Units, Blue Group Unit Names,  , Target ID:  Priority, Target ID:  True Identity, Target ID:  Mark Status, Target ID:  Marked Identity, Target ID:  Score Generated, Target ID:  Location X, Target ID:  Location Y, Target ID:  Detection, Target ID:  Interception, Target ID: Downed Plane Priority, Target ID: Downed Plane True Identity, Target ID: Downed Plane Mark Status, Target ID: Downed Plane Marked Identity, Target ID: Downed Plane Score Generated, Target ID: Downed Plane Location X, Target ID: Downed Plane Location Y, Target ID: Downed Plane Detection, Target ID: Downed Plane Interception,  , Unit ID: B1 Group, Unit ID: B1 Location X, Unit ID: B1 Location Y, Unit ID: B1 Launch Status, Unit ID: B1 Detection Radius, Unit ID: B1 Target Detection Status, Unit ID: B1 Speed, Unit ID: B1 Price, Unit ID: B2 Group, Unit ID: B2 Location X, Unit ID: B2 Location Y, Unit ID: B2 Launch Status, Unit ID: B2 Detection Radius, Unit ID: B2 Target Detection Status, Unit ID: B2 Speed, Unit ID: B2 Price, Unit ID: B3 Group, Unit ID: B3 Location X, Unit ID: B3 Location Y, Unit ID: B3 Launch Status, Unit ID: B3 Detection Radius, Unit ID: B3 Target Detection Status, Unit ID: B3 Speed, Unit ID: B3 Price, Unit ID: B4 Group, Unit ID: B4 Location X, Unit ID: B4 Location Y, Unit ID: B4 Launch Status, Unit ID: B4 Detection Radius, Unit ID: B4 Target Detection Status, Unit ID: B4 Speed, Unit ID: B4 Price, Unit ID: B5 Group, Unit ID: B5 Location X, Unit ID: B5 Location Y, Unit ID: B5 Launch Status, Unit ID: B5 Detection Radius, Unit ID: B5 Target Detection Status, Unit ID: B5 Speed, Unit ID: B5 Price, Mouse Position X, Mouse Position Y, Launch Button, Briefing Button, Briefing Close Button, Status Button, Status Close Button, Overlay Button, View Target Button, Target Detection Submit Button,  Target Detection Detection Close Button, Red Unit to Blue Unit Switch Button, Blue Unit to Red Unit Switch Button, Blue Group Auto Mode Button, Blue Group Button, Blue Group Seek Button, Blue Group Track Button, Red Group Auto Mode, Red Group Button, Red Group Seek Button, Red Group Track Button
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 457,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 422,422, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 432, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 482, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1002, 615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 457,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,424, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 432, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 482, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1002, 615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 454,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 424,424, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 429, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1013, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 454,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 426,426, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 432, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1026, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 426,426, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 432, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1034, 618, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 459,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 427,427, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 483, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1034, 621, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:10, Trial, 90, 2, 2, 8, 0,  $0,  , 459,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 427,427, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 483, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1029, 635, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 428,428, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 483, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 988, 679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 459,597, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 428,428, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 483, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 950, 703, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 457,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 429,429, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 900, 716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 457,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 431,431, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 595, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 847, 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 458,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 431,431, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 481, 593, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 845, 755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 458,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 433,433, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 481, 593, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 911, 776, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 457,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 433,433, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 479, 593, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1155, 768, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 457,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 434,434, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 479, 593, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1337, 752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:11, Trial, 90, 2, 2, 8, 0,  $0,  , 456,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 434,434, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1431, 796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 456,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 435,435, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1495, 821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 456,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 435,435, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 596, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1557, 825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 455,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 436,436, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 433, 599, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1564, 816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 455,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 436,436, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 433, 599, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1562, 811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 437,437, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 433, 599, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1554, 801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 437,437, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 433, 599, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 594, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 457,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 439,439, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 592, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 457,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 441,441, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 435, 597, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 592, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:12, Trial, 90, 2, 2, 8, 0,  $0,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 441,441, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 600, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 592, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 456,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 442,442, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 436, 600, ACTIVE, 25.0, N/A, 2,$5, Blue, 477, 592, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 455,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 442,442, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 434, 603, ACTIVE, 25.0, N/A, 2,$5, Blue, 476, 590, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 455,596, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 443,443, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 434, 603, ACTIVE, 25.0, N/A, 2,$5, Blue, 476, 590, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 454,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 443,443, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 434, 603, ACTIVE, 25.0, N/A, 2,$5, Blue, 475, 588, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 454,595, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 444,444, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 437, 601, ACTIVE, 25.0, N/A, 2,$5, Blue, 475, 588, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 456,594, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 444,444, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 437, 601, ACTIVE, 25.0, N/A, 2,$5, Blue, 476, 588, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 456,593, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 446,446, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 438, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 474, 589, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1551, 798, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
18:33:13, Trial, 90, 2, 2, 8, 0,  $0,  , 456,593, 28.00, 100.00, 100.00, Not Tracking, 2, 3, B1  B2 ,  ,  , Low,TRUE, N/A, N/A,0.0, 446,446, Undetected, Unintercepted, HIGH,HIGH, N/A, N/A,0.0, 660,180, Undetected, Unintercepted, , Blue, 438, 598, ACTIVE, 25.0, N/A, 2,$5, Blue, 474, 589, ACTIVE, 25.0, N/A, 2,$5, Blue, 480, 590, INACTIVE, 25.0, N/A, 2,$5, Blue, 720, 300, INACTIVE, 50.0, N/A, 0,$5, Blue, 750, 270, INACTIVE, 50.0, N/A, 0,$5, 1545, 798, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
